disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Hyperlipidemia,Hypothyroidism,Cancer Other,suppressed,14487,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Hypothyroidism,Anxiety,suppressed,14828,,,,0.37,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Breast,suppressed,15712,,,,0.17,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Lung,suppressed,16097,,,,0.05,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Colorectal,suppressed,16060,,,,0.04,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Cancer Other,suppressed,15457,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,Sleep Apnea,Anxiety,suppressed,15844,,,,0.35,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Cancer Lung,suppressed,15734,,,,0.06,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Cancer Colorectal,suppressed,15696,,,,0.07,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Cancer Other,suppressed,15118,,,,0.29,,,,,,,,,,,,
Hyperlipidemia,Cancer Breast,Anxiety,suppressed,15483,,,,0.46,,,,,,,,,,,,
Hyperlipidemia,Cancer Lung,Cancer Colorectal,suppressed,16081,,,,0.02,,,,,,,,,,,,
Hyperlipidemia,Cancer Lung,Cancer Other,suppressed,15478,,,,0.07,,,,,,,,,,,,
Hyperlipidemia,Cancer Lung,Anxiety,suppressed,15861,,,,0.11,,,,,,,,,,,,
Hyperlipidemia,Cancer Colorectal,Cancer Other,suppressed,15455,,,,0.07,,,,,,,,,,,,
Hyperlipidemia,Cancer Colorectal,Anxiety,suppressed,15824,,,,0.11,,,,,,,,,,,,
Hyperlipidemia,Cancer Other,Anxiety,suppressed,15231,,,,0.45,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Heart Failure,suppressed,18350,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Atrial Fibrillation,suppressed,18312,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Peripheral Vascular Disease,suppressed,18284,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,COPD,suppressed,16557,,,,0.18,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Chronic Kidney Disease,suppressed,17999,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Chronic Liver Disease,suppressed,18151,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Depression,suppressed,16425,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Substance Use Disorder,suppressed,18276,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Osteoarthritis,suppressed,17156,,,,0.61,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Rheumatoid Arthritis,suppressed,18035,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Osteoporosis,suppressed,18046,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Hypothyroidism,suppressed,17073,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Sleep Apnea,suppressed,18320,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Breast,suppressed,17887,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Lung,suppressed,18348,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Colorectal,suppressed,18301,,,,0.04,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Cancer Other,suppressed,17586,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Stroke Cerebrovascular,Anxiety,suppressed,18062,,,,0.28,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Atrial Fibrillation,suppressed,18489,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Peripheral Vascular Disease,suppressed,18461,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,COPD,suppressed,16713,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Chronic Kidney Disease,suppressed,18170,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Chronic Liver Disease,suppressed,18329,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Depression,suppressed,16566,,,,0.2,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Substance Use Disorder,suppressed,18452,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Osteoarthritis,suppressed,17316,,,,0.59,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Rheumatoid Arthritis,suppressed,18211,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Osteoporosis,suppressed,18219,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Hypothyroidism,suppressed,17244,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Sleep Apnea,suppressed,18503,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Breast,suppressed,18064,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Lung,suppressed,18529,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Colorectal,suppressed,18482,,,,0.03,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Cancer Other,suppressed,17755,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Heart Failure,Anxiety,suppressed,18239,,,,0.31,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,18417,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,COPD,suppressed,16670,,,,0.27,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Chronic Kidney Disease,suppressed,18127,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Chronic Liver Disease,suppressed,18285,,,,0.2,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Depression,suppressed,16526,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Substance Use Disorder,suppressed,18407,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Osteoarthritis,suppressed,17277,,,,0.98,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,18169,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Osteoporosis,suppressed,18174,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Hypothyroidism,suppressed,17204,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Sleep Apnea,suppressed,18458,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Breast,suppressed,18021,,,,0.24,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Lung,suppressed,18484,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Colorectal,suppressed,18437,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Cancer Other,suppressed,17710,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Atrial Fibrillation,Anxiety,suppressed,18199,,,,0.42,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,COPD,suppressed,16648,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,18102,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,18262,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Depression,suppressed,16505,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Substance Use Disorder,suppressed,18382,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Osteoarthritis,suppressed,17252,,,,0.42,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,18143,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Osteoporosis,suppressed,18153,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Hypothyroidism,suppressed,17176,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Sleep Apnea,suppressed,18431,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Breast,suppressed,17994,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Lung,suppressed,18458,,,,0.03,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Colorectal,suppressed,18411,,,,0.03,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Cancer Other,suppressed,17685,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Peripheral Vascular Disease,Anxiety,suppressed,18169,,,,0.2,,,,,,,,,,,,
Coronary Heart Disease,COPD,Chronic Kidney Disease,suppressed,16399,,,,0.17,,,,,,,,,,,,
Coronary Heart Disease,COPD,Chronic Liver Disease,suppressed,16528,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,COPD,Depression,suppressed,14976,,,,0.33,,,,,,,,,,,,
Coronary Heart Disease,COPD,Substance Use Disorder,suppressed,16657,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,COPD,Osteoarthritis,suppressed,15638,,,,0.92,,,,,,,,,,,,
Coronary Heart Disease,COPD,Rheumatoid Arthritis,suppressed,16437,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,COPD,Osteoporosis,suppressed,16446,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,COPD,Hypothyroidism,suppressed,15533,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,COPD,Sleep Apnea,suppressed,16687,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Breast,suppressed,16288,,,,0.24,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Lung,suppressed,16714,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Colorectal,suppressed,16667,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,COPD,Cancer Other,suppressed,16022,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,COPD,Anxiety,suppressed,16458,,,,0.49,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,17978,,,,0.17,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Depression,suppressed,16273,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,18091,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,17009,,,,0.67,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,17868,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Osteoporosis,suppressed,17877,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,16922,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,18139,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Breast,suppressed,17716,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Lung,suppressed,18166,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,18124,,,,0.04,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Other,suppressed,17421,,,,0.17,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Anxiety,suppressed,17890,,,,0.3,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Depression,suppressed,16392,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,18255,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoarthritis,suppressed,17136,,,,0.81,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,18013,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoporosis,suppressed,18023,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Hypothyroidism,suppressed,17063,,,,0.18,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Sleep Apnea,suppressed,18300,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Breast,suppressed,17868,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Lung,suppressed,18327,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,18281,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Other,suppressed,17569,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Anxiety,suppressed,18043,,,,0.4,,,,,,,,,,,,
Coronary Heart Disease,Depression,Substance Use Disorder,suppressed,16524,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Depression,Osteoarthritis,suppressed,15578,,,,1.4,,,,,,,,,,,,
Coronary Heart Disease,Depression,Rheumatoid Arthritis,suppressed,16300,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Depression,Osteoporosis,suppressed,16300,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Depression,Hypothyroidism,suppressed,15467,,,,0.3,,,,,,,,,,,,
Coronary Heart Disease,Depression,Sleep Apnea,suppressed,16543,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Breast,suppressed,16167,,,,0.36,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Lung,suppressed,16560,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Colorectal,suppressed,16520,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Other,suppressed,15894,,,,0.35,,,,,,,,,,,,
Coronary Heart Disease,Depression,Anxiety,suppressed,16459,,,,0.66,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Osteoarthritis,suppressed,17244,,,,0.39,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,18133,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Osteoporosis,suppressed,18142,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Hypothyroidism,suppressed,17163,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Sleep Apnea,suppressed,18422,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Breast,suppressed,17987,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Lung,suppressed,18450,,,,0.04,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Colorectal,suppressed,18402,,,,0.02,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Other,suppressed,17685,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Anxiety,suppressed,18171,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,17047,,,,0.5,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Osteoporosis,suppressed,17053,,,,0.84,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Hypothyroidism,suppressed,16132,,,,0.94,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Sleep Apnea,suppressed,17288,,,,0.8,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Breast,suppressed,16879,,,,1.19,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Lung,suppressed,17309,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Colorectal,suppressed,17263,,,,0.28,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Other,suppressed,16594,,,,1.2,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Anxiety,suppressed,17054,,,,1.97,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,17928,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,16945,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,18184,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Breast,suppressed,17750,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,18207,,,,0.03,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,18160,,,,0.03,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Other,suppressed,17449,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Anxiety,suppressed,17926,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Hypothyroidism,suppressed,16953,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Sleep Apnea,suppressed,18188,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Breast,suppressed,17775,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Lung,suppressed,18215,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Colorectal,suppressed,18170,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Other,suppressed,17471,,,,0.24,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Anxiety,suppressed,17933,,,,0.4,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Sleep Apnea,suppressed,17216,,,,0.17,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Breast,suppressed,16816,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Lung,suppressed,17239,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Colorectal,suppressed,17193,,,,0.06,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Other,suppressed,16548,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Anxiety,suppressed,16975,,,,0.42,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Breast,suppressed,18033,,,,0.18,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Lung,suppressed,18499,,,,0.05,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Colorectal,suppressed,18452,,,,0.04,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Other,suppressed,17726,,,,0.2,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Anxiety,suppressed,18212,,,,0.36,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Cancer Lung,suppressed,18064,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Cancer Colorectal,suppressed,18016,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Cancer Other,suppressed,17323,,,,0.32,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Anxiety,suppressed,17778,,,,0.51,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Colorectal,suppressed,18481,,,,0.02,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Other,suppressed,17756,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Anxiety,suppressed,18236,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Cancer Other,suppressed,17727,,,,0.08,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Anxiety,suppressed,18189,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Cancer Other,Anxiety,suppressed,17475,,,,0.51,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Atrial Fibrillation,suppressed,18581,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Peripheral Vascular Disease,suppressed,18552,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,COPD,suppressed,16782,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Chronic Kidney Disease,suppressed,18247,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Chronic Liver Disease,suppressed,18421,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Depression,suppressed,16644,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Substance Use Disorder,suppressed,18540,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Osteoarthritis,suppressed,17388,,,,0.25,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Rheumatoid Arthritis,suppressed,18293,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Osteoporosis,suppressed,18314,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Hypothyroidism,suppressed,17315,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Sleep Apnea,suppressed,18596,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Breast,suppressed,18160,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Lung,suppressed,18624,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Colorectal,suppressed,18573,,,,0.01,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Other,suppressed,17842,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Anxiety,suppressed,18323,,,,0.13,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,18517,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,COPD,suppressed,16750,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Chronic Kidney Disease,suppressed,18210,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Chronic Liver Disease,suppressed,18389,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Depression,suppressed,16615,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Substance Use Disorder,suppressed,18507,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,18262,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Osteoporosis,suppressed,18278,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Hypothyroidism,suppressed,17287,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Sleep Apnea,suppressed,18562,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Breast,suppressed,18128,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Lung,suppressed,18589,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Colorectal,suppressed,18539,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Other,suppressed,17810,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Anxiety,suppressed,18294,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,COPD,suppressed,16730,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,18184,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,18363,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Depression,suppressed,16591,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Substance Use Disorder,suppressed,18479,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Osteoarthritis,suppressed,17334,,,,0.17,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,18235,,,,0.02,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Osteoporosis,suppressed,18255,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Hypothyroidism,suppressed,17258,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Sleep Apnea,suppressed,18534,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Breast,suppressed,18100,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Lung,suppressed,18562,,,,0.01,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Colorectal,suppressed,18512,,,,0.01,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Other,suppressed,17781,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Anxiety,suppressed,18264,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Chronic Kidney Disease,suppressed,16464,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Chronic Liver Disease,suppressed,16609,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Depression,suppressed,15044,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Substance Use Disorder,suppressed,16737,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Osteoarthritis,suppressed,15702,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Rheumatoid Arthritis,suppressed,16513,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Osteoporosis,suppressed,16528,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Hypothyroidism,suppressed,15596,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Sleep Apnea,suppressed,16769,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Breast,suppressed,16372,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Lung,suppressed,16797,,,,0.04,,,,,,,,,,,,
